Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.04547332978933,6.96660729603671,6.95636495400254,3.50976615760111,5.97987353536386,3.29093812272822,5.59703605867827,3.70360343607432,1.53765589433743,0.476025052201194,3.87554677576694,3.56158183392093,0.723836067167127,4.55977716384528,1.69237417358596,3.46612222755311,4.23009522805209,4.18791409957151,5.52341966978646,-1.25375779920832,5.26967078056286,4.61641394528752,6.33408374679448,1.79252555575545,1.71054990545476,3.12406678044546,3.60890731687714,-3.13817493733471,-1.48063315848241,-1.41799383085205,-8.15595879914267,2.26671067006538,2.38778020186284,1.82662525852363,2.76223818532688
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,329.563785157203,382.291247739142,443.624297195576,439.365410681482,455.593586203956,513.413448796175,479.671394625707,501.981388900965,464.683745548265,455.650054387377,442.779545779081,412.677473676821,388.92334985135,583.270036200288,766.685820928242,861.381496414995,925.467485502842,861.188420899563,898.482517882593,878.847950537772,1119.47557793042,1280.73390931581,1217.93071228944,1151.03735837227,1173.5377928819,1121.19851342518,992.491840678465,1069.36673247542,1170.65569702819,1082.05706777516,918.582577421982,1066.58643600093,1030.12579628833,916.282970463888,971.814620468788
Lesotho,LSO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,15.59,15.543,15.658,15.706,15.875,15.788,15.896,15.983,16.226,16.227,16.141,16.137,16.113,16.206,16.086,16.107,15.997,15.907,16.16,16.113,16.157,15.813,15.97,16.104,16.254,16.17,16.401,16.625,16.876,18.399,18.23,16.688,16.457,16.147
Lesotho,LSO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.07271879734297,8.01243669043408,10.7156661309681,-16.8596910540644,-2.40524254598709,5.03663052101558,6.05143662139971,4.86511899496378,5.3702896100859,3.2184451365593,6.59650490696546,4.44769937376297,4.75180301624745,5.18708359197979,4.97809676252311,6.04774591950677,8.27180389943026,6.3422174312495,6.10544624245031
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-51.0308649467486,-14.2252140499536,-35.0856779208949,-32.9753952616656,-21.7623463097001,-4.26620499022189,12.1212036605122,106.279814466616,30.2081273744464,21.7414468042611,28.6159342546183,2.92027476569781,3.76301761700071,-30.145132727942,2.61984689477413,5.28121245309295,8.04390997190059,9.53527536282282,7.14569112811476,5.30054050291531,6.09982524004147,8.20076822497064,7.99381444555367,8.68728781639683,0.701393100287518,-0.0185649695590939,-1.5549586174878,2.45515592012239,1.15757512207355,-2.46729763532686,-2.98249127649473,4.98671283481617,4.80810517290655,4.68375688761311,4.79291482156812
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,172.867610123278,177.867006590279,107.842801384441,74.4272028642409,61.490431307467,62.1438140627579,71.4065248720036,122.627993745516,134.675393352518,156.573166945696,298.485340578945,300.463828598983,299.536445539621,239.779556677091,284.140223992458,287.487333441381,320.55808618515,374.211308104278,451.713856283285,448.386367025545,492.252808033724,568.087865520004,638.368751462083,710.744570927863,706.714490064507,692.590082351257,714.613063145659,699.269095727404,692.203127129794,658.164180770507,616.787867006715,667.96610514319,744.617175237387,799.194470229642,846.277368387389
Liberia,LBR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,2.641,2.623,2.493,2.402,2.391,2.354,2.256,2.197,2.19,2.231,2.294,2.318,2.586,2.589,2.577,2.283,2.235,2.222,2.242,2.266,2.211,2.146,2.08,2.079,2.557,3.081,3.066,3.056,3.068,4.109,3.845,2.977,2.933,2.882
Liberia,LBR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.3918966807102,17.489448642993,7.42764305914919,7.28992796890218,8.48816751849402,6.83178703418543,7.57730681741402,9.86111285574906,7.74869687621319,8.83424868336489,12.4196323907138,23.5635148953742,26.9662760197878,16.9557241496254,7.8155938585865,7.59298486560314,10.0944535665552,8.21497439118963
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.72013163404128,15.6551316776498,-2.71227407954309,-3.76319264327812,1.93478674200678,-2.2204069560875,2.13412320029278,5.21267102136972,-3.55224474739784,0.749659257603952,3.6792704082,-1.76283887062603,-0.958897332849631,13.0160372478013,4.46163899648637,11.8707565226151,6.50052541959279,6.22998278561838,-0.162048238799883,-4.4001817631021,5.0272476723775,-50.3385151384986,86.8267484395784,-17.9979615745681,-23.0428058282215,-0.842656252118843,-1.4909411172622,32.4918021862688,7.9413678529104,-11.1960828853386,-29.4552967282824,28.3334624622298,-8.25163004105288,10.1558181770326,-0.605832526910618
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,6502.27886565421,7039.83391970596,7302.68908679226,6477.87035840641,5933.29121354077,5205.25706378741,5591.02027544558,6061.81366033598,5301.08354775559,6894.51875534758,7214.10040377084,6312.80030498965,3718.29434696755,4674.09943200321,5773.76333234281,8079.24957329001,10048.8480434289,11144.9448413435,13906.1407818125,9551.05403869755,11600.9068649472,7593.8391525702,14975.8902795144,11951.7134126011,8926.42074591474,7458.48917756374,7525.80299308216,9965.83236729757,11196.5854810844,9963.19489084483,6650.33810585348,4935.82787349801,5986.63694851258,6172.81246940233,6318.40314031017
Libya,LBY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,18.538,18.796,19.005,19.349,19.443,19.296,19.437,19.282,19.334,19.201,19.228,19.247,19.045,18.911,18.639,18.779,18.745,19.006,19.247,19.276,19.478,19.03,19.327,19.308,19.676,19.522,19.02,18.836,19.05,19.613,19.641,19.282,18.753,18.615
Libya,LBY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.5184815317561,6.05980392156859,2.6058180271952,2.43294141599223,10.4022933588151,25.8538742124461,25.8036184788337,13.1702038536721,-2.16217883470595,1.44703656998739,2.86833027751023,4.51030149235701,2.37317531435169,2.12615766885024
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.25287099550282,1.80117005853981,3.60829384387156,4.33210120561074,6.86614413219762,5.8755504001748,6.90530179973636,7.22513485456875,7.76126283694691,10.4109232010236,3.22019308239609,-0.733092455297992,-0.993919947159299,-1.93756534125014,3.03917210306501,4.82807677743524,8.64496857267281,3.325963509369,1.79808847836411,-1.15748291975636,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,49457.5609343203,50811.7464531317,55057.1110625654,55604.5479972049,63935.9902445462,78909.7043377718,80688.7182490376,73590.8620289713,78302.9905905848,82682.284882177,76087.911114202,75067.8001680043,79795.1785891101,90108.3673647008,100280.831356705,105295.057027611,114167.939211301,130492.595349517,143249.227302093,126024.714567466,141089.812849014,158066.369379163,148842.035144342,172823.607794648,178735.153020908,167187.15730982,165375.491396259,170547.092298954,174988.775083446,166907.839305016,164671.093553454,201944.830335076,186821.881757157,207973.617746758,..
Liechtenstein,LIE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-5.67566299724814,-21.2589705631249,-16.2268623785221,-9.76605203702381,3.2900801840418,5.02694376847307,8.30063037348748,7.46293714937232,-1.09700818020993,3.41862206571636,6.48412665187908,6.71983945103626,10.5518959629574,6.50203536075556,7.7314467577492,7.39548122468629,11.0779282578673,2.59946154605602,-14.8386117894848,0.427199566550769,6.32363664821298,4.38290584355157,4.04691318575325,3.7725437958099,2.83280643343234,2.67192215053329,4.61224310312809,4.91836780106811,4.67735183530451,0.0428158336981426,6.38001606179873,2.53752574011534,0.342262716277261,2.77263124530285
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,2182.69156931505,2340.67545970008,2844.16286797492,3180.64498555255,3127.51176667183,3300.63634928559,3532.52787363242,4148.13091485015,5507.47434187652,6734.57487061946,7857.03148786492,9210.10118229413,12295.1212779366,14955.5345462921,11854.3711053096,11829.122609457,14261.8433787325,14288.1853493139,15636.5252586048,16446.1647181663,14269.8039878287,14934.2702840428,16800.1510246099,19247.2315367967,19608.7943945553,20428.6478157394,23870.4594851722,25085.784063499,27786.0057829276,29386.2878350187
Lithuania,LTU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,1.1,1.2,13.8,13.8,17.54,16.4,14.13,13.711,13.388,15.931,16.84,13.008,12.874,10.684,8.325,5.78,4.25,5.826,13.785,17.814,15.39,13.365,11.77,10.698,9.12,7.862,7.073,6.147,6.255,8.487,7.112,5.955,6.841,7.504
Lithuania,LTU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,1020.62056524354,410.451858561316,72.2546816164428,39.647629032829,24.62519538645,8.88104848465892,5.06755385841968,0.727550626557434,0.981615478857585,1.3671203081782,0.281506610345568,-1.13430854990247,1.1641025210467,2.65848484065263,3.73912004060663,5.73717382799843,10.9258856241655,4.45304456518534,1.31921362055464,4.13027562645086,3.08998277055415,1.04747937065349,0.103758009433719,-0.884097405500606,0.905525075460343,3.72288862303706,2.69792779208392,2.33450937988028,1.19989444983568,4.68354420903455,19.7050461518394,9.11731962390473,0.715735835228697
Luxembourg,LUX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.31993336839281,8.64419071515121,1.81965297334699,4.20064695547975,3.82092168668748,1.43220019776147,1.39807549779829,5.41983084056754,6.67451290702765,8.17518184900963,6.93812976136098,3.07435550952719,3.22541782301025,2.61937861354482,4.23188928835465,2.48287498468387,6.0167154014547,8.09866723048083,-0.300175624936841,-3.23895409147492,3.76041454320028,1.04429855323325,1.64990212764553,3.17178989968683,2.62308679154881,2.26978423302835,4.97819011520116,1.31718713754285,1.61129561338169,2.74931929072659,-0.510051634039826,6.9297342584233,-1.09505351160836,-0.693632727692318,1.03161671348924
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,33465.478207919,35747.3377992066,39570.8615665986,40066.7242518773,43933.235442736,51032.349635318,50444.3591236175,46641.6408754876,47445.3810812051,50872.4492684624,48659.5988753233,48440.1420151355,53005.7339209179,65689.3214536911,76544.9170868473,80988.1376230858,90788.8004876145,107475.320297978,120422.137934157,109419.746953106,110885.991378721,119025.057203467,112584.676270958,120000.140729859,123678.702143275,105462.012584423,106899.293549552,110193.213797228,116926.759593905,112696.649059674,116860.02817236,134965.815442152,123719.658915996,131407.681364513,137516.587324367
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,1.482,2.029,2.33,3.479,2.918,3.286,2.527,2.763,2.39,2.345,1.805,2.621,3.675,5.113,4.488,4.731,4.065,5.06,5.194,4.423,5.122,5.03,6.045,6.044,6.796,6.669,5.523,5.589,5.592,6.766,5.571,4.588,5.184,5.935
Luxembourg,LUX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.2537665908364,3.11835659874851,3.15417375961789,3.58809818535164,2.1947646868907,1.86769424969105,1.18385968843571,1.36751261207942,0.958570110494686,1.02519676474931,3.15076707022592,2.66382110579102,2.07408613571644,2.04984030563517,2.22567916428889,2.48769665164088,2.66631494577069,2.31245861786127,3.40187963025571,0.368041997888892,2.2736791162154,3.41068341068342,2.6628416550802,1.73403963519163,0.628543985440711,0.474743161437794,0.2908333333333,1.73079959118893,1.52819524307374,1.74332075653852,0.819957302127018,2.52692009066169,6.33600807777913,3.74140361983141,2.05113269954858
"Macao SAR, China",MAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.97937610465051,3.65941386824025,13.2992044414495,5.18597425654683,4.25345170982008,3.29550237995014,-0.418485458805833,-0.279375772218245,-4.57092349700902,-2.35854517788326,5.74659100533582,2.88815025429498,8.91087567432918,11.6405066186351,26.6309845448609,8.07523130593053,13.3905932766348,14.4764961672704,3.39129651319938,1.27437823518135,25.1227881779164,21.6164694814501,9.242144595536,10.7528929949045,-2.04837814141044,-21.5142932394829,-0.679183617886864,9.86005151357863,6.40527915704645,-2.5634151500998,-54.3361062745857,23.5358913163209,-19.6093449325728,75.0618571360857,8.80815968461638
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,9692.43538809962,10707.3786750774,13249.8387410349,14754.1825906333,15905.2615421482,17215.1178522275,17289.5517956917,17415.6982810978,16097.0688851452,15319.7717343472,15731.9868750281,15810.7227666562,16814.9926424134,18589.8998330534,23407.1993692194,25681.2167315221,29813.7877167933,35400.2334659409,38888.5118044503,40351.0035623363,52591.8035225196,67041.2823092952,76051.6312325843,87069.767003344,88310.8119567344,70070.2918001631,69074.0363049212,77704.9215312666,83761.8171798142,81967.699172769,36976.2561071429,45376.314586156,36909.9564090312,67476.5290813306,73046.8890267079
"Macao SAR, China",MAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,3.01,2.196,2.057,2.48,3.581,4.249,3.261,4.607,6.348,6.874,6.393,6.267,5.995,4.904,4.158,3.822,3.269,2.999,3.58,2.84,2.56,1.97,1.82,1.67,1.81,1.939,1.987,1.834,1.749,2.566,2.229,2.482,2.235,2.437
"Macao SAR, China",MAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,-3.20416248186589,-1.60971883961895,-1.98465008641652,-2.63751699816193,-1.56245203671305,0.980728452039423,4.39589284335675,5.14997337750698,5.57149689143953,8.61101858636994,1.16906695453765,2.80947242060845,5.80624616691041,6.1073892833655,5.50057779178483,6.04823452094083,4.56056338028167,2.36895749705903,1.2281240405281,3.00446293166944,2.75193081051978,0.811410511491636,0.0264543647054027,1.04502802369957,0.476384495788051,..
Madagascar,MDG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.12890505042525,-6.30635159237733,1.18088494825233,2.09992318110865,-0.042101302622072,1.67859232120303,2.15420447175147,3.69349261691789,3.91707460516817,4.69922703680521,4.45685893956946,5.98023576982733,-12.4079711055149,9.78489212474175,5.25700362208742,4.75584509499119,5.3985084485368,5.71056419885052,6.71263253913001,-3.9787086116544,0.619239744622121,1.57842705366555,3.01114811621208,2.30037622800727,3.33920311195367,3.13229807490305,3.99314606199499,3.93330759462793,3.19435651744398,4.41123212909589,-7.13767162064489,4.65068343193992,4.15609778380812,4.20304615803977,4.19999999998224
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,326.099253221978,262.024402380479,290.2120463948,307.887603096441,258.723806434505,273.149653945976,339.877283663608,284.371843967244,284.192923139852,267.360530991414,280.282905559649,319.283278235657,304.941777398445,352.620095849925,272.20074858856,305.812074924388,324.146874882604,419.548001431865,512.579800058444,446.315238370592,450.009391645726,506.163691559309,493.511162904211,515.301589361832,505.684922503435,445.320069480568,453.970714522463,491.866848718929,500.45718552916,499.818837622534,450.771615201509,483.469463351371,503.514533472879,508.718427705736,544.997302693127
Madagascar,MDG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,6.168,6.268,6.307,6.103,6.088,6.087,5.969,5.9,5.823,5.8,5.35,5.502,5.01,3.946,2.62,2.946,3.205,3.438,3.887,4.28,2.512,0.599,0.996,1.386,1.785,1.947,2.119,2.297,2.469,3.284,3.487,3.186,3.069,3.012
Madagascar,MDG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,7.91694484529588,16.4985255315846,-1.70400479616297,13.9558018033211,18.3638246468932,10.7656371554865,10.2879663187671,9.29650839381058,8.95421802392948,9.24732173644116,9.48254048582995,5.71384434191048,5.82642944451986,6.08040811088295,7.40419174202131,6.03575858154679,8.60905075422951,8.59422958870479,5.61051441492363,4.20179312190558,5.81225118787713,8.16059031991847,9.87432675044886,..
Malawi,MWI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.69229463403222,8.73023176233838,-7.33297833747964,9.69184059512781,-10.2401817116217,16.7288173003423,7.3166817822397,3.79241909354917,3.89525350328424,3.04227813671855,1.57607762616895,-4.97496361892476,1.70000003078317,5.70563940467414,5.42049754993828,3.26872602317066,4.69999976404691,9.59999987683469,7.63973639944591,8.3281098524038,6.87406585416142,4.93266999813729,1.90000000072909,5.41034999817167,5.62527000105139,2.80000000003355,2.49999999914311,4.00000000089172,4.35356471619211,5.71682519194337,0.793596429787286,4.55829212016083,0.921115069005936,1.89245798756383,1.82685000010194
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,286.730598968269,325.75273105931,258.393430877557,293.016883079922,169.196526919639,200.362370007247,320.662735559137,366.954461274104,236.045479450504,233.935986197873,224.22415918428,215.474524898357,428.210439838398,383.348596852642,404.674248445428,414.361121984475,440.822149023873,475.180261659331,554.048820396119,625.869729869625,683.124694716799,763.061000394572,558.46208832772,496.947368267313,529.5133440206,539.605363240686,450.506105510719,495.769683367165,533.203173686705,580.889816066776,602.507478176106,617.447520802454,604.269751184515,602.343619809252,508.371273531708
Malawi,MWI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,4.923,5.073,5.002,5.349,4.914,4.955,4.723,4.935,5.009,5.048,5.209,5.233,5.157,4.971,4.944,4.96,4.888,4.814,4.754,4.798,4.842,4.952,4.978,4.967,4.954,5.007,5.039,5.014,4.966,5.728,5.662,5.037,5.033,5.045
Malawi,MWI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.6228226284852,21.271265001378,27.2833333333333,23.7920649469687,21.8673475542553,21.7111132136499,11.5433939188771,12.420178108921,9.3708360560567,8.62551469650552,9.33014410835212,20.953969729969,28.7897428247298,32.1796504225026
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.00852713774628,9.54546741443052,8.88511797832156,9.89494333377064,9.21204179334867,9.82908519730812,10.0027006861844,7.32274185035924,-7.35941518817556,6.13761201057692,8.85886816969386,0.517675319192861,5.39098830692797,5.7884992858875,6.78343772370305,5.33213916141486,5.5848470671515,6.29878592740947,4.83176988913097,-1.51352871598714,7.42484738326097,5.29391283414003,5.47345419253853,4.69372252557893,6.00672194558203,5.09153242155011,4.44978139761541,5.81272240983328,4.84308697634881,4.41318742129586,-5.45684658426701,3.31534954399166,8.86182187578046,3.55548715410509,5.11415547829091
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,2468.69080320116,2679.20101106745,3141.43321987651,3461.99504214189,3757.65292858601,4363.14458333034,4837.16897250768,4678.56390058182,3294.30978444095,3527.81581379249,4083.52874483605,3943.79943910239,4184.03163773539,4465.32194567208,4939.24851854427,5555.58179951206,6158.40785533236,7168.93031942508,8371.82156086005,7191.43287234626,8899.34505544675,10217.1068585031,10600.5744240026,10713.6407638899,11013.3107334403,9648.6797937523,9476.53409809923,9862.54806612235,10901.8019954421,10920.191763972,9957.52626697613,10903.1116425938,11748.0919307944,11379.0851923557,11867.2586435443
Malaysia,MYS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,3.702,3.71,4.11,3.64,3.15,2.52,2.45,3.2,3.43,3,3.53,3.48,3.61,3.54,3.53,3.32,3.23,3.32,3.66,3.39,3.05,3.1,3.16,2.88,3.1,3.44,3.41,3.3,3.26,4.54,4.64,3.93,3.869,3.826
Malaysia,MYS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,1.41678473206098,1.80787246281536,1.08967632577286,1.42127115937403,2.97507092684449,3.60923564224389,2.02735317779569,5.44078221100769,0.583308405623704,1.62285235577035,3.17447092151308,1.66357102479208,2.10501231233613,3.14299050879097,2.10438980238356,2.09056659525741,3.87120115774237,0.884709160571202,0.662891865764397,-1.13870215393055,2.47710241465446,3.37869862549933,2.48886560125756,1.834100204499
Maldives,MDV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,16.9522974545621,1.44269605986366,6.67082531517815,5.5567689506192,7.74948624520917,12.9857845637484,7.85864717951732,8.39794070627687,7.49468315744153,6.17565582696741,3.84581023205111,-3.94363428947094,7.26838641001535,13.7500496588258,5.92489258318732,-11.1773097720384,23.6302720981243,7.13338023371357,8.97645460526985,-8.3406987604298,6.78546790940871,8.84342594522782,2.38928812559254,6.97496226830464,7.86068637180522,3.8681353357138,6.37528303066401,7.07442871706306,8.56895559709454,6.92305980832566,-32.9088287284425,37.5078700047075,13.8260895306814,4.72639195043021,5.13396223082093
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,956.763019768672,1054.33413828759,1194.2325242813,1316.614548774,1419.39276513408,1554.60942754604,1716.74281753716,1898.43225010526,1980.38448396751,2124.06007530631,2213.81235053178,3033.93234507036,3076.07007160101,3548.5767011056,4070.2609459446,3796.51546524644,5018.94335409159,5758.10286933053,6757.43280929292,6734.03165601895,7173.59601844692,7424.520410971,7461.29703686309,8236.08177944126,8939.07416571472,9644.90655028145,9947.80744731739,10509.628805812,11423.2838427029,11740.2724029785,7393.8886543933,10176.143882547,11786.0091545343,12530.3602359683,13215.5353637008
Maldives,MDV,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,0.799,0.805,0.792,0.791,0.79,1.013,1.24,1.47,1.71,1.97,3.083,4.148,5.134,6.1,7.328,8.392,9.447,10.242,11.697,10.881,10.06,9.14,8.3,7.477,6.604,5.771,5.401,4.95,4.562,5.434,5.024,4.419,4.241,4.636
Maldives,MDV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.64991197717475,14.7136770282735,16.8559977535548,20.1273593149248,3.38610098291491,5.48886133171505,6.24124591476025,7.57283467072593,-1.40425233816792,2.95370836069128,-1.17475681175945,0.67257737006246,4.1786723990479,-1.26065113450354,-1.68541212459466,1.30027500930996,2.73842131602099,6.79477353930168,12.0414583505108,4.53017659132801,6.14988536750175,11.2734146055937,10.8846956585631,3.80563000919426,2.12000175718132,0.953206658777646,0.502509413611629,2.81747338234509,-0.13337338611759,0.220029731065378,-1.36977425569811,0.543149688736963,2.33314337624572,2.92746542425037,1.39979779674922
Mali,MLI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.5023951034776,11.7452037933746,-3.21866249030751,3.17216817730315,3.77993405101067,0.921022397691758,7.05578540412253,4.82902433934814,7.57166763990298,5.70094365419122,-0.0608349718130512,15.3762394579174,3.10630825205685,9.11904199532418,1.55999866053497,7.50468463500187,6.65426112172752,3.87502816312752,6.53735395175701,4.63350984780976,6.92172188561173,4.01913525456487,-0.570588588901344,2.38212595410261,7.60253468971403,5.97471610121079,6.00506308559498,5.37554769647939,4.86784999935264,4.99999911699705,-1.16907500952713,3.1009412441845,3.5082827896139,4.71716103989503,5.00454593743036
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,292.184532091609,290.949913986172,296.295758235174,288.912651193625,208.873284105014,265.717051612187,267.161312421177,253.332746924326,267.442574037141,306.457426717778,256.199554978241,291.159497911347,318.042432039222,371.627016389759,542.887347640863,591.630393473705,633.221946737432,711.675463215078,820.715705601841,815.78868795173,827.617660082715,941.574944706639,878.217175344858,903.190452512378,940.243260037952,838.11986940103,872.468587171653,924.057531692284,996.379292136901,971.949318638092,953.242943290974,1027.27345365357,969.72220560562,1035.86242628411,1086.1762176779
Mali,MLI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,1.405,1.483,1.423,1.509,1.464,1.424,1.414,1.35,1.364,1.414,1.338,1.364,1.281,1.412,1.379,1.425,1.405,1.424,1.423,1.405,1.422,1.482,1.516,1.474,1.401,1.367,1.494,1.62,3.29,3.528,3.966,2.387,2.956,3.06
Mali,MLI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.9556439522939,5.32312847064055,-0.606736356351496,0.883814547137851,1.45069057605953,-1.79964707083378,1.75985742927157,0.299546507387863,-1.65826694846365,0.438088940320735,3.9256028310427,9.62147608489068,2.0588022827422,3.20639864099661
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.29139095831177,6.256493068814,4.69093217230623,4.48074912682681,5.65110409211226,6.34249258769464,3.77733566668859,5.25698091440576,5.12560097165937,4.71997595160971,19.6812692571544,-0.75667262732631,2.74112013880779,3.6942613101231,0.407159747560954,2.88067127282936,2.33612273361229,5.03666395081845,4.41012622523094,-1.395342554571,6.1973451691119,0.991963675296375,4.10259030296838,6.29171574401258,7.63112937482686,9.62109756228348,4.07771929481284,12.972119343498,7.18909653691901,4.08470602847339,-3.35834253154739,13.2997893209653,4.26931853012293,6.79631311118804,5.96928196125685
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,7192.38994693962,7558.75921583164,8220.33403924666,7296.35111127489,8000.3453286604,9828.22830085662,10061.6989656793,9893.31176523189,10408.0648734109,10609.1982640169,10348.4860163,10357.7026407269,11251.2024877398,13593.9787182902,15212.1312964883,15831.3439802756,16653.6038312389,19444.1743635565,22315.3104812611,21176.3216665018,21946.6070188242,23516.9691282762,22878.3131257656,25415.5566806942,27424.5765369278,25529.6813131565,26459.0772054811,30317.2443357939,33382.2677502638,32421.9179753188,31833.596382464,38065.354346575,36224.2819955817,40182.4313854634,42347.3073860173
Malta,MLT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,6.353,6.349,6.346,6.343,6.34,6.337,6.333,6.33,6.327,6.324,7.107,6.902,7.488,7.317,6.923,6.798,6.472,5.977,6.889,6.847,6.378,6.197,6.106,5.725,5.389,4.687,4.002,3.658,3.616,4.347,3.394,2.921,3.11,2.703
Malta,MLT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.77378006481472,1.2492192379763,4.25862171897073,2.08432746082342,1.51563513618533,2.96298528192878,2.37582057760382,1.18028436366551,0.31030647218172,1.10054826378928,0.642702771527302,1.36435448150708,1.15782362451512,1.64206001768947,0.638544956776647,1.49789217934731,6.15375621933036,5.09396758978879,1.65079469283108
